category_id,category_level,category_name,category_label,level1_category_id,level1_category_name,level2_category_id,level2_category_name,level3_category_id,level3_category_name
63be6904847c3692a84b9b23,2,Dance Hall,Arts and Entertainment > Dance Hall,4d4b7104d754a06370d81259,Arts and Entertainment,63be6904847c3692a84b9b23,Dance Hall,N/A,N/A
69d41dd556ec6a4ded8e825f,3,Municipality,Landmarks and Outdoors > States and Municipalities > Municipality,4d4b7105d754a06377d81259,Landmarks and Outdoors,530e33ccbcbc57f1066bbfe4,States and Municipalities,69d41dd556ec6a4ded8e825f,Municipality
4bf58dd8d48988d1e7941735,3,Playground,Landmarks and Outdoors > Park > Playground,4d4b7105d754a06377d81259,Landmarks and Outdoors,4bf58dd8d48988d163941735,Park,4bf58dd8d48988d1e7941735,Playground
52e81612bcbc57f1066b79fc,4,Kosher Restaurant,Dining and Drinking > Restaurant > Jewish Restaurant > Kosher Restaurant,63be6904847c3692a84b9bb5,Dining and Drinking,4d4b7105d754a06374d81259,Restaurant,52e81612bcbc57f1066b79fd,Jewish Restaurant
63be6904847c3692a84b9b26,2,Agriculture and Forestry Service,Business and Professional Services > Agriculture and Forestry Service,4d4b7105d754a06375d81259,Business and Professional Services,63be6904847c3692a84b9b26,Agriculture and Forestry Service,N/A,N/A
63be6904847c3692a84b9b34,2,Chemicals and Gasses Manufacturer,Business and Professional Services > Chemicals and Gasses Manufacturer,4d4b7105d754a06375d81259,Business and Professional Services,63be6904847c3692a84b9b34,Chemicals and Gasses Manufacturer,N/A,N/A
63be6904847c3692a84b9b3d,2,Financial Service,Business and Professional Services > Financial Service,4d4b7105d754a06375d81259,Business and Professional Services,63be6904847c3692a84b9b3d,Financial Service,N/A,N/A
5ae95d208a6f17002ce792b2,3,Notary,Business and Professional Services > Legal Service > Notary,4d4b7105d754a06375d81259,Business and Professional Services,63be6904847c3692a84b9b6b,Legal Service,5ae95d208a6f17002ce792b2,Notary
5310b8e5bcbc57f1066bcbf1,2,Prison,Community and Government > Prison,63be6904847c3692a84b9b9a,Community and Government,5310b8e5bcbc57f1066bcbf1,Prison,N/A,N/A
69d41dd556ec6a4ded8e8263,2,Guildhall,Landmarks and Outdoors > Guildhall,4d4b7105d754a06377d81259,Landmarks and Outdoors,69d41dd556ec6a4ded8e8263,Guildhall,N/A,N/A
4e39a891bd410d7aed40cbc2,3,Tennis Stadium,Arts and Entertainment > Stadium > Tennis Stadium,4d4b7104d754a06370d81259,Arts and Entertainment,4bf58dd8d48988d184941735,Stadium,4e39a891bd410d7aed40cbc2,Tennis Stadium
55888a5a498e782e3303b43a,3,Lighting Store,Retail > Furniture and Home Store > Lighting Store,4d4b7105d754a06378d81259,Retail,4bf58dd8d48988d1f8941735,Furniture and Home Store,55888a5a498e782e3303b43a,Lighting Store
63be6904847c3692a84b9ba5,4,Rescue Service,Community and Government > Government Building > Law Enforcement and Public Safety > Rescue Service,63be6904847c3692a84b9b9a,Community and Government,4bf58dd8d48988d126941735,Government Building,63be6904847c3692a84b9ba3,Law Enforcement and Public Safety
4e67e38e036454776db1fb3a,2,Residential Building,Community and Government > Residential Building,63be6904847c3692a84b9b9a,Community and Government,4e67e38e036454776db1fb3a,Residential Building,N/A,N/A
4bf58dd8d48988d128941735,2,Cafeteria,Dining and Drinking > Cafeteria,63be6904847c3692a84b9bb5,Dining and Drinking,4bf58dd8d48988d128941735,Cafeteria,N/A,N/A
63be6904847c3692a84b9b7a,3,Pet Sitting and Boarding Service,Business and Professional Services > Pet Service > Pet Sitting and Boarding Service,4d4b7105d754a06375d81259,Business and Professional Services,5032897c91d4c4b30a586d69,Pet Service,63be6904847c3692a84b9b7a,Pet Sitting and Boarding Service
5293a7d53cf9994f4e043a45,3,Caucasian Restaurant,Dining and Drinking > Restaurant > Caucasian Restaurant,63be6904847c3692a84b9bb5,Dining and Drinking,4d4b7105d754a06374d81259,Restaurant,5293a7d53cf9994f4e043a45,Caucasian Restaurant
63be6904847c3692a84b9be2,2,Auction House,Retail > Auction House,4d4b7105d754a06378d81259,Retail,63be6904847c3692a84b9be2,Auction House,N/A,N/A
52960eda3cf9994f4e043aca,5,Betawinese Restaurant,Dining and Drinking > Restaurant > Asian Restaurant > Indonesian Restaurant > Betawinese Restaurant,63be6904847c3692a84b9bb5,Dining and Drinking,4d4b7105d754a06374d81259,Restaurant,4bf58dd8d48988d142941735,Asian Restaurant
52960eda3cf9994f4e043ac6,5,Sundanese Restaurant,Dining and Drinking > Restaurant > Asian Restaurant > Indonesian Restaurant > Sundanese Restaurant,63be6904847c3692a84b9bb5,Dining and Drinking,4d4b7105d754a06374d81259,Restaurant,4bf58dd8d48988d142941735,Asian Restaurant
69d41dd556ec6a4ded8e825b,2,Pass,Landmarks and Outdoors > Pass,4d4b7105d754a06377d81259,Landmarks and Outdoors,69d41dd556ec6a4ded8e825b,Pass,N/A,N/A
4bf58dd8d48988d1d6941735,2,Strip Club,Arts and Entertainment > Strip Club,4d4b7104d754a06370d81259,Arts and Entertainment,4bf58dd8d48988d1d6941735,Strip Club,N/A,N/A
4eb1d80a4b900d56c88a45ff,3,Shrine,Community and Government > Spiritual Center > Shrine,63be6904847c3692a84b9b9a,Community and Government,4bf58dd8d48988d131941735,Spiritual Center,4eb1d80a4b900d56c88a45ff,Shrine
63be6904847c3692a84b9bcd,3,General Surgeon,Health and Medicine > Physician > General Surgeon,63be6904847c3692a84b9bb9,Health and Medicine,63be6904847c3692a84b9bc6,Physician,63be6904847c3692a84b9bcd,General Surgeon
503288ae91d4c4b30a586d67,3,Afghan Restaurant,Dining and Drinking > Restaurant > Afghan Restaurant,63be6904847c3692a84b9bb5,Dining and Drinking,4d4b7105d754a06374d81259,Restaurant,503288ae91d4c4b30a586d67,Afghan Restaurant
4f2a210c4b9023bd5841ed28,2,Housing Development,Community and Government > Housing Development,63be6904847c3692a84b9b9a,Community and Government,4f2a210c4b9023bd5841ed28,Housing Development,N/A,N/A
63be6904847c3692a84b9b96,2,Water Treatment Service,Business and Professional Services > Water Treatment Service,4d4b7105d754a06375d81259,Business and Professional Services,63be6904847c3692a84b9b96,Water Treatment Service,N/A,N/A
52f2ab2ebcbc57f1066b8b52,2,Street,Travel and Transportation > Street,4d4b7105d754a06379d81259,Travel and Transportation,52f2ab2ebcbc57f1066b8b52,Street,N/A,N/A
63be6904847c3692a84b9c13,4,Tennis Club,Sports and Recreation > Racquet Sports > Tennis > Tennis Club,4f4528bc4b90abdf24c9de85,Sports and Recreation,63be6904847c3692a84b9c0f,Racquet Sports,63be6904847c3692a84b9c12,Tennis
57558b36e4b065ecebd306ba,4,Southwestern French Restaurant,Dining and Drinking > Restaurant > French Restaurant > Southwestern French Restaurant,63be6904847c3692a84b9bb5,Dining and Drinking,4d4b7105d754a06374d81259,Restaurant,4bf58dd8d48988d10c941735,French Restaurant
52e81612bcbc57f1066b7a12,2,Dive Spot,Landmarks and Outdoors > Dive Spot,4d4b7105d754a06377d81259,Landmarks and Outdoors,52e81612bcbc57f1066b7a12,Dive Spot,N/A,N/A
52e81612bcbc57f1066b79f1,3,Bistro,Dining and Drinking > Restaurant > Bistro,63be6904847c3692a84b9bb5,Dining and Drinking,4d4b7105d754a06374d81259,Restaurant,52e81612bcbc57f1066b79f1,Bistro
52af3b213cf9994f4e043bfa,5,Jiangsu Restaurant,Dining and Drinking > Restaurant > Asian Restaurant > Chinese Restaurant > Jiangsu Restaurant,63be6904847c3692a84b9bb5,Dining and Drinking,4d4b7105d754a06374d81259,Restaurant,4bf58dd8d48988d142941735,Asian Restaurant
53d6c1b0e4b02351e88a83d6,4,Grilled Meat Restaurant,Dining and Drinking > Restaurant > Greek Restaurant > Grilled Meat Restaurant,63be6904847c3692a84b9bb5,Dining and Drinking,4d4b7105d754a06374d81259,Restaurant,4bf58dd8d48988d10e941735,Greek Restaurant
52f2ab2ebcbc57f1066b8b26,2,Textiles Store,Retail > Textiles Store,4d4b7105d754a06378d81259,Retail,52f2ab2ebcbc57f1066b8b26,Textiles Store,N/A,N/A
52e81612bcbc57f1066b7a25,2,Pedestrian Plaza,Landmarks and Outdoors > Pedestrian Plaza,4d4b7105d754a06377d81259,Landmarks and Outdoors,52e81612bcbc57f1066b7a25,Pedestrian Plaza,N/A,N/A
63be6904847c3692a84b9c14,2,Rugby,Sports and Recreation > Rugby,4f4528bc4b90abdf24c9de85,Sports and Recreation,63be6904847c3692a84b9c14,Rugby,N/A,N/A
4bf58dd8d48988d12c951735,3,Embassy or Consulate,Community and Government > Government Building > Embassy or Consulate,63be6904847c3692a84b9b9a,Community and Government,4bf58dd8d48988d126941735,Government Building,4bf58dd8d48988d12c951735,Embassy or Consulate
54135bf5e4b08f3d2429dfe6,4,Hyderabadi Restaurant,Dining and Drinking > Restaurant > Indian Restaurant > Hyderabadi Restaurant,63be6904847c3692a84b9bb5,Dining and Drinking,4d4b7105d754a06374d81259,Restaurant,4bf58dd8d48988d10f941735,Indian Restaurant
5bae9231bedf3950379f89da,4,Syrian Restaurant,Dining and Drinking > Restaurant > Middle Eastern Restaurant > Syrian Restaurant,63be6904847c3692a84b9bb5,Dining and Drinking,4d4b7105d754a06374d81259,Restaurant,4bf58dd8d48988d115941735,Middle Eastern Restaurant
63be6904847c3692a84b9b86,3,Property Management Office,Business and Professional Services > Real Estate Service > Property Management Office,4d4b7105d754a06375d81259,Business and Professional Services,63be6904847c3692a84b9b83,Real Estate Service,63be6904847c3692a84b9b86,Property Management Office
52af3ae63cf9994f4e043bf6,5,Hubei Restaurant,Dining and Drinking > Restaurant > Asian Restaurant > Chinese Restaurant > Hubei Restaurant,63be6904847c3692a84b9bb5,Dining and Drinking,4d4b7105d754a06374d81259,Restaurant,4bf58dd8d48988d142941735,Asian Restaurant
52f2ab2ebcbc57f1066b8b55,2,Trailer Park,Community and Government > Trailer Park,63be6904847c3692a84b9b9a,Community and Government,52f2ab2ebcbc57f1066b8b55,Trailer Park,N/A,N/A
4bf58dd8d48988d173941735,2,Auditorium,Business and Professional Services > Auditorium,4d4b7105d754a06375d81259,Business and Professional Services,4bf58dd8d48988d173941735,Auditorium,N/A,N/A
56aa371be4b08b9a8d573514,3,Racecourse,Sports and Recreation > Race Track > Racecourse,4f4528bc4b90abdf24c9de85,Sports and Recreation,4bf58dd8d48988d1f4931735,Race Track,56aa371be4b08b9a8d573514,Racecourse
5f2c3f6b5b4c177b9a6dc388,5,Korean BBQ Restaurant,Dining and Drinking > Restaurant > Asian Restaurant > Korean Restaurant > Korean BBQ Restaurant,63be6904847c3692a84b9bb5,Dining and Drinking,4d4b7105d754a06374d81259,Restaurant,4bf58dd8d48988d142941735,Asian Restaurant
63be6904847c3692a84b9b6c,3,Immigration Attorney,Business and Professional Services > Legal Service > Immigration Attorney,4d4b7105d754a06375d81259,Business and Professional Services,63be6904847c3692a84b9b6b,Legal Service,63be6904847c3692a84b9b6c,Immigration Attorney
58daa1558bbb0b01f18ec1d3,5,Cha Chaan Teng,Dining and Drinking > Restaurant > Asian Restaurant > Chinese Restaurant > Cha Chaan Teng,63be6904847c3692a84b9bb5,Dining and Drinking,4d4b7105d754a06374d81259,Restaurant,4bf58dd8d48988d142941735,Asian Restaurant
63be6904847c3692a84b9c2c,3,Limo Service,Travel and Transportation > Transportation Service > Limo Service,4d4b7105d754a06379d81259,Travel and Transportation,54541b70498ea6ccd0204bff,Transportation Service,63be6904847c3692a84b9c2c,Limo Service
5bae9231bedf3950379f89d2,3,Skate Store,Retail > Sporting Goods Retail > Skate Store,4d4b7105d754a06378d81259,Retail,4bf58dd8d48988d1f2941735,Sporting Goods Retail,5bae9231bedf3950379f89d2,Skate Store
52f2ab2ebcbc57f1066b8b33,2,Laundromat,Business and Professional Services > Laundromat,4d4b7105d754a06375d81259,Business and Professional Services,52f2ab2ebcbc57f1066b8b33,Laundromat,N/A,N/A
63be6904847c3692a84b9c10,3,Racquet Sport Club,Sports and Recreation > Racquet Sports > Racquet Sport Club,4f4528bc4b90abdf24c9de85,Sports and Recreation,63be6904847c3692a84b9c0f,Racquet Sports,63be6904847c3692a84b9c10,Racquet Sport Club
63be6904847c3692a84b9ba9,2,Housing Authority,Community and Government > Housing Authority,63be6904847c3692a84b9b9a,Community and Government,63be6904847c3692a84b9ba9,Housing Authority,N/A,N/A
58daa1558bbb0b01f18ec1b2,2,Research Station,Business and Professional Services > Research Station,4d4b7105d754a06375d81259,Business and Professional Services,58daa1558bbb0b01f18ec1b2,Research Station,N/A,N/A
4bf58dd8d48988d1f3941735,2,Toy Store,Retail > Toy Store,4d4b7105d754a06378d81259,Retail,4bf58dd8d48988d1f3941735,Toy Store,N/A,N/A
63be6904847c3692a84b9bb5,1,Dining and Drinking,Dining and Drinking,63be6904847c3692a84b9bb5,Dining and Drinking,N/A,N/A,N/A,N/A
63be6904847c3692a84b9b59,3,Interior Designer,Business and Professional Services > Home Improvement Service > Interior Designer,4d4b7105d754a06375d81259,Business and Professional Services,63be6904847c3692a84b9b58,Home Improvement Service,63be6904847c3692a84b9b59,Interior Designer
57558b36e4b065ecebd306da,4,Savoyard Restaurant,Dining and Drinking > Restaurant > French Restaurant > Savoyard Restaurant,63be6904847c3692a84b9bb5,Dining and Drinking,4d4b7105d754a06374d81259,Restaurant,4bf58dd8d48988d10c941735,French Restaurant
52f2ab2ebcbc57f1066b8b57,2,Employment Agency,Business and Professional Services > Employment Agency,4d4b7105d754a06375d81259,Business and Professional Services,52f2ab2ebcbc57f1066b8b57,Employment Agency,N/A,N/A
52af3b633cf9994f4e043c01,5,Shaanxi Restaurant,Dining and Drinking > Restaurant > Asian Restaurant > Chinese Restaurant > Shaanxi Restaurant,63be6904847c3692a84b9bb5,Dining and Drinking,4d4b7105d754a06374d81259,Restaurant,4bf58dd8d48988d142941735,Asian Restaurant
4bf58dd8d48988d11a951735,3,Bridal Store,Retail > Fashion Retail > Bridal Store,4d4b7105d754a06378d81259,Retail,63be6904847c3692a84b9bec,Fashion Retail,4bf58dd8d48988d11a951735,Bridal Store
63be6904847c3692a84b9bd0,3,Neurologist,Health and Medicine > Physician > Neurologist,63be6904847c3692a84b9bb9,Health and Medicine,63be6904847c3692a84b9bc6,Physician,63be6904847c3692a84b9bd0,Neurologist
63be6904847c3692a84b9b80,2,Promotional Item Service,Business and Professional Services > Promotional Item Service,4d4b7105d754a06375d81259,Business and Professional Services,63be6904847c3692a84b9b80,Promotional Item Service,N/A,N/A
63be6904847c3692a84b9bb1,2,Public and Social Service,Community and Government > Public and Social Service,63be6904847c3692a84b9b9a,Community and Government,63be6904847c3692a84b9bb1,Public and Social Service,N/A,N/A
5283c7b4e4b094cb91ec88db,4,Kofte Place,Dining and Drinking > Restaurant > Turkish Restaurant > Kofte Place,63be6904847c3692a84b9bb5,Dining and Drinking,4d4b7105d754a06374d81259,Restaurant,4f04af1f2fb6e1c99f3db0bb,Turkish Restaurant
52af3add3cf9994f4e043bf5,5,Hong Kong Restaurant,Dining and Drinking > Restaurant > Asian Restaurant > Chinese Restaurant > Hong Kong Restaurant,63be6904847c3692a84b9bb5,Dining and Drinking,4d4b7105d754a06374d81259,Restaurant,4bf58dd8d48988d142941735,Asian Restaurant
52e81612bcbc57f1066b7a2d,3,Squash Court,Sports and Recreation > Racquet Sports > Squash Court,4f4528bc4b90abdf24c9de85,Sports and Recreation,63be6904847c3692a84b9c0f,Racquet Sports,52e81612bcbc57f1066b7a2d,Squash Court
52e81612bcbc57f1066b7a22,2,Botanical Garden,Landmarks and Outdoors > Botanical Garden,4d4b7105d754a06377d81259,Landmarks and Outdoors,52e81612bcbc57f1066b7a22,Botanical Garden,N/A,N/A
4e52d2d203646f7c19daa8ae,2,Animal Shelter,Community and Government > Animal Shelter,63be6904847c3692a84b9b9a,Community and Government,4e52d2d203646f7c19daa8ae,Animal Shelter,N/A,N/A
4bf58dd8d48988d12b951735,4,Bus Line,Travel and Transportation > Transportation Service > Public Transportation > Bus Line,4d4b7105d754a06379d81259,Travel and Transportation,54541b70498ea6ccd0204bff,Transportation Service,63be6904847c3692a84b9c2d,Public Transportation
4bf58dd8d48988d196941735,2,Hospital,Health and Medicine > Hospital,63be6904847c3692a84b9bb9,Health and Medicine,4bf58dd8d48988d196941735,Hospital,N/A,N/A
4bf58dd8d48988d168941735,3,Skating Rink,Sports and Recreation > Skating > Skating Rink,4f4528bc4b90abdf24c9de85,Sports and Recreation,63be6904847c3692a84b9c17,Skating,4bf58dd8d48988d168941735,Skating Rink
4fceea171983d5d06c3e9823,2,Aquarium,Arts and Entertainment > Aquarium,4d4b7104d754a06370d81259,Arts and Entertainment,4fceea171983d5d06c3e9823,Aquarium,N/A,N/A
52f2ab2ebcbc57f1066b8b45,4,Organic Grocery,Retail > Food and Beverage Retail > Grocery Store > Organic Grocery,4d4b7105d754a06378d81259,Retail,4bf58dd8d48988d1f9941735,Food and Beverage Retail,4bf58dd8d48988d118951735,Grocery Store
4bf58dd8d48988d176941735,3,Gym,Sports and Recreation > Gym and Studio > Gym,4f4528bc4b90abdf24c9de85,Sports and Recreation,4bf58dd8d48988d175941735,Gym and Studio,4bf58dd8d48988d176941735,Gym
56aa371be4b08b9a8d57354a,2,Mobility Store,Retail > Mobility Store,4d4b7105d754a06378d81259,Retail,56aa371be4b08b9a8d57354a,Mobility Store,N/A,N/A
4bf58dd8d48988d10f941735,3,Indian Restaurant,Dining and Drinking > Restaurant > Indian Restaurant,63be6904847c3692a84b9bb5,Dining and Drinking,4d4b7105d754a06374d81259,Restaurant,4bf58dd8d48988d10f941735,Indian Restaurant
56aa371be4b08b9a8d573552,2,Rental Service,Business and Professional Services > Rental Service,4d4b7105d754a06375d81259,Business and Professional Services,56aa371be4b08b9a8d573552,Rental Service,N/A,N/A
63be6904847c3692a84b9b2f,3,Tire Repair Shop,Business and Professional Services > Automotive Service > Tire Repair Shop,4d4b7105d754a06375d81259,Business and Professional Services,63be6904847c3692a84b9b2b,Automotive Service,63be6904847c3692a84b9b2f,Tire Repair Shop
56aa371be4b08b9a8d5734fc,3,Confucian Temple,Community and Government > Spiritual Center > Confucian Temple,63be6904847c3692a84b9b9a,Community and Government,4bf58dd8d48988d131941735,Spiritual Center,56aa371be4b08b9a8d5734fc,Confucian Temple
52e81612bcbc57f1066b79f8,3,Pakistani Restaurant,Dining and Drinking > Restaurant > Pakistani Restaurant,63be6904847c3692a84b9bb5,Dining and Drinking,4d4b7105d754a06374d81259,Restaurant,52e81612bcbc57f1066b79f8,Pakistani Restaurant
63be6904847c3692a84b9c0c,3,Hockey Club,Sports and Recreation > Hockey > Hockey Club,4f4528bc4b90abdf24c9de85,Sports and Recreation,63be6904847c3692a84b9c0b,Hockey,63be6904847c3692a84b9c0c,Hockey Club
52960eda3cf9994f4e043acc,5,Indonesian Meatball Restaurant,Dining and Drinking > Restaurant > Asian Restaurant > Indonesian Restaurant > Indonesian Meatball Restaurant,63be6904847c3692a84b9bb5,Dining and Drinking,4d4b7105d754a06374d81259,Restaurant,4bf58dd8d48988d142941735,Asian Restaurant
4bf58dd8d48988d117951735,3,Candy Store,Retail > Food and Beverage Retail > Candy Store,4d4b7105d754a06378d81259,Retail,4bf58dd8d48988d1f9941735,Food and Beverage Retail,4bf58dd8d48988d117951735,Candy Store
56aa371be4b08b9a8d57350e,4,Satay Restaurant,Dining and Drinking > Restaurant > Asian Restaurant > Satay Restaurant,63be6904847c3692a84b9bb5,Dining and Drinking,4d4b7105d754a06374d81259,Restaurant,4bf58dd8d48988d142941735,Asian Restaurant
4bf58dd8d48988d189941735,3,Football Stadium,Arts and Entertainment > Stadium > Football Stadium,4d4b7104d754a06370d81259,Arts and Entertainment,4bf58dd8d48988d184941735,Stadium,4bf58dd8d48988d189941735,Football Stadium
56aa371be4b08b9a8d573566,3,Ski Store,Retail > Sporting Goods Retail > Ski Store,4d4b7105d754a06378d81259,Retail,4bf58dd8d48988d1f2941735,Sporting Goods Retail,56aa371be4b08b9a8d573566,Ski Store
63be6904847c3692a84b9b31,3,Transmissions Shop,Business and Professional Services > Automotive Service > Transmissions Shop,4d4b7105d754a06375d81259,Business and Professional Services,63be6904847c3692a84b9b2b,Automotive Service,63be6904847c3692a84b9b31,Transmissions Shop
63be6904847c3692a84b9bc9,3,Dermatologist,Health and Medicine > Physician > Dermatologist,63be6904847c3692a84b9bb9,Health and Medicine,63be6904847c3692a84b9bc6,Physician,63be6904847c3692a84b9bc9,Dermatologist
4bf58dd8d48988d15b941735,2,Farm,Landmarks and Outdoors > Farm,4d4b7105d754a06377d81259,Landmarks and Outdoors,4bf58dd8d48988d15b941735,Farm,N/A,N/A
63be6904847c3692a84b9bfe,2,Baseball,Sports and Recreation > Baseball,4f4528bc4b90abdf24c9de85,Sports and Recreation,63be6904847c3692a84b9bfe,Baseball,N/A,N/A
63be6904847c3692a84b9bce,3,Geriatric Doctor,Health and Medicine > Physician > Geriatric Doctor,63be6904847c3692a84b9bb9,Health and Medicine,63be6904847c3692a84b9bc6,Physician,63be6904847c3692a84b9bce,Geriatric Doctor
4bf58dd8d48988d1d4941735,3,Speakeasy,Dining and Drinking > Bar > Speakeasy,63be6904847c3692a84b9bb5,Dining and Drinking,4bf58dd8d48988d116941735,Bar,4bf58dd8d48988d1d4941735,Speakeasy
4bf58dd8d48988d1a5941735,4,College Lab,Community and Government > Education > College and University > College Lab,63be6904847c3692a84b9b9a,Community and Government,4bf58dd8d48988d13b941735,Education,4d4b7105d754a06372d81259,College and University
4bf58dd8d48988d106951735,3,Men's Store,Retail > Fashion Retail > Men's Store,4d4b7105d754a06378d81259,Retail,63be6904847c3692a84b9bec,Fashion Retail,4bf58dd8d48988d106951735,Men's Store
63be6904847c3692a84b9bdd,2,Podiatrist,Health and Medicine > Podiatrist,63be6904847c3692a84b9bb9,Health and Medicine,63be6904847c3692a84b9bdd,Podiatrist,N/A,N/A
4bf58dd8d48988d1ee931735,3,Hostel,Travel and Transportation > Lodging > Hostel,4d4b7105d754a06379d81259,Travel and Transportation,63be6904847c3692a84b9c25,Lodging,4bf58dd8d48988d1ee931735,Hostel
69d41dd556ec6a4ded8e8265,2,Ruin,Landmarks and Outdoors > Ruin,4d4b7105d754a06377d81259,Landmarks and Outdoors,69d41dd556ec6a4ded8e8265,Ruin,N/A,N/A
4d954b0ea243a5684a65b473,2,Convenience Store,Retail > Convenience Store,4d4b7105d754a06378d81259,Retail,4d954b0ea243a5684a65b473,Convenience Store,N/A,N/A
5267e4d8e4b0ec79466e48c5,3,Street Fair,Event > Marketplace > Street Fair,4d4b7105d754a06373d81259,Event,63be6904847c3692a84b9bb8,Marketplace,5267e4d8e4b0ec79466e48c5,Street Fair
4bf58dd8d48988d1e4931735,2,Bowling Alley,Arts and Entertainment > Bowling Alley,4d4b7104d754a06370d81259,Arts and Entertainment,4bf58dd8d48988d1e4931735,Bowling Alley,N/A,N/A
69d41dd556ec6a4ded8e826a,2,Watermill,Landmarks and Outdoors > Watermill,4d4b7105d754a06377d81259,Landmarks and Outdoors,69d41dd556ec6a4ded8e826a,Watermill,N/A,N/A
5032891291d4c4b30a586d68,2,Assisted Living,Community and Government > Assisted Living,63be6904847c3692a84b9b9a,Community and Government,5032891291d4c4b30a586d68,Assisted Living,N/A,N/A
4bf58dd8d48988d14d941735,4,Paella Restaurant,Dining and Drinking > Restaurant > Spanish Restaurant > Paella Restaurant,63be6904847c3692a84b9bb5,Dining and Drinking,4d4b7105d754a06374d81259,Restaurant,4bf58dd8d48988d150941735,Spanish Restaurant
4bf58dd8d48988d19e941735,4,College Engineering Building,Community and Government > Education > College and University > College Engineering Building,63be6904847c3692a84b9b9a,Community and Government,4bf58dd8d48988d13b941735,Education,4d4b7105d754a06372d81259,College and University
69d41dd556ec6a4ded8e825a,2,Nature Trail,Landmarks and Outdoors > Nature Trail,4d4b7105d754a06377d81259,Landmarks and Outdoors,69d41dd556ec6a4ded8e825a,Nature Trail,N/A,N/A
4bf58dd8d48988d126951735,2,Video Store,Retail > Video Store,4d4b7105d754a06378d81259,Retail,4bf58dd8d48988d126951735,Video Store,N/A,N/A
56aa371be4b08b9a8d5734db,3,Amphitheater,Arts and Entertainment > Performing Arts Venue > Amphitheater,4d4b7104d754a06370d81259,Arts and Entertainment,4bf58dd8d48988d1f2931735,Performing Arts Venue,56aa371be4b08b9a8d5734db,Amphitheater
52e81612bcbc57f1066b7a38,2,Town Hall,Community and Government > Town Hall,63be6904847c3692a84b9b9a,Community and Government,52e81612bcbc57f1066b7a38,Town Hall,N/A,N/A
5345731ebcbc57f1066c39b2,3,County,Landmarks and Outdoors > States and Municipalities > County,4d4b7105d754a06377d81259,Landmarks and Outdoors,530e33ccbcbc57f1066bbfe4,States and Municipalities,5345731ebcbc57f1066c39b2,County
52e81612bcbc57f1066b7a00,3,Comfort Food Restaurant,Dining and Drinking > Restaurant > Comfort Food Restaurant,63be6904847c3692a84b9bb5,Dining and Drinking,4d4b7105d754a06374d81259,Restaurant,52e81612bcbc57f1066b7a00,Comfort Food Restaurant
52e81612bcbc57f1066b7a39,3,Mental Health Clinic,Health and Medicine > Mental Health Service > Mental Health Clinic,63be6904847c3692a84b9bb9,Health and Medicine,63be6904847c3692a84b9bc1,Mental Health Service,52e81612bcbc57f1066b7a39,Mental Health Clinic
63be6904847c3692a84b9be9,2,Cannabis Store,Retail > Cannabis Store,4d4b7105d754a06378d81259,Retail,63be6904847c3692a84b9be9,Cannabis Store,N/A,N/A
52e81612bcbc57f1066b7a3f,3,Hindu Temple,Community and Government > Spiritual Center > Hindu Temple,63be6904847c3692a84b9b9a,Community and Government,4bf58dd8d48988d131941735,Spiritual Center,52e81612bcbc57f1066b7a3f,Hindu Temple
52e928d0bcbc57f1066b7e9c,4,Pelmeni House,Dining and Drinking > Restaurant > Russian Restaurant > Pelmeni House,63be6904847c3692a84b9bb5,Dining and Drinking,4d4b7105d754a06374d81259,Restaurant,5293a7563cf9994f4e043a44,Russian Restaurant
63be6904847c3692a84b9b66,2,Human Resources Agency,Business and Professional Services > Human Resources Agency,4d4b7105d754a06375d81259,Business and Professional Services,63be6904847c3692a84b9b66,Human Resources Agency,N/A,N/A
4bf58dd8d48988d1b4941735,4,College Stadium,Community and Government > Education > College and University > College Stadium,63be6904847c3692a84b9b9a,Community and Government,4bf58dd8d48988d13b941735,Education,4d4b7105d754a06372d81259,College and University
5032781d91d4c4b30a586d5b,2,Tailor,Business and Professional Services > Tailor,4d4b7105d754a06375d81259,Business and Professional Services,5032781d91d4c4b30a586d5b,Tailor,N/A,N/A
4f4534884b9074f6e4fb0174,2,Funeral Home,Business and Professional Services > Funeral Home,4d4b7105d754a06375d81259,Business and Professional Services,4f4534884b9074f6e4fb0174,Funeral Home,N/A,N/A
5665ef1d498ec706735f0e59,3,Corporate Amenity,Business and Professional Services > Office > Corporate Amenity,4d4b7105d754a06375d81259,Business and Professional Services,4bf58dd8d48988d124941735,Office,5665ef1d498ec706735f0e59,Corporate Amenity
4bf58dd8d48988d109951735,3,Lingerie Store,Retail > Fashion Retail > Lingerie Store,4d4b7105d754a06378d81259,Retail,63be6904847c3692a84b9bec,Fashion Retail,4bf58dd8d48988d109951735,Lingerie Store
52af3b513cf9994f4e043bff,5,Shandong Restaurant,Dining and Drinking > Restaurant > Asian Restaurant > Chinese Restaurant > Shandong Restaurant,63be6904847c3692a84b9bb5,Dining and Drinking,4d4b7105d754a06374d81259,Restaurant,4bf58dd8d48988d142941735,Asian Restaurant
4bf58dd8d48988d1ed941735,3,Spa,Business and Professional Services > Health and Beauty Service > Spa,4d4b7105d754a06375d81259,Business and Professional Services,54541900498ea6ccd0202697,Health and Beauty Service,4bf58dd8d48988d1ed941735,Spa
